subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
17,122,4283,0,2,1,0.472098996,0.527901004
17,123,1936,1,3,4,0.692665289,0.307334711
17,124,2561,0,2,2,0.447400242,0.552599758
17,125,2634,0,4,1,0.206529992,0.793470008
17,126,3844,0,3,2,0.288241415,0.711758585
17,127,2388,1,3,3,0.723214286,0.276785714
17,128,2878,1,1,2,0.816539263,0.183460737
17,129,2037,1,1,2,0.598429062,0.401570938
17,130,3801,1,4,3,0.6692468,0.3307532
17,131,1999,1,4,4,0.745844504,0.254155496
17,132,1938,1,2,5,0.76625387,0.23374613
17,133,1981,1,1,4,0.643186307,0.356813693
17,134,2402,0,4,1,0.23397169,0.76602831
17,135,5550,1,1,3,0.804504505,0.195495495
17,136,1902,0,4,1,0.388012618,0.611987382
17,137,1958,0,1,1,0.40040858,0.59959142
17,138,1852,1,2,4,0.733261339,0.266738661
17,139,1798,0,3,1,0.386156648,0.613843352
17,140,1519,1,1,2,0.565276828,0.434723172
17,141,1506,0,4,1,0.386454183,0.613545817
17,142,7039,1,2,3,0.73303015,0.26696985
17,143,1089,1,3,4,0.684153005,0.315846995
17,144,1857,0,1,2,0.314430095,0.685569905
17,145,1632,0,4,2,0.422794118,0.577205882
17,146,3229,1,4,4,0.514710437,0.485289563
17,147,4503,1,1,4,0.670242537,0.329757463
17,148,1549,1,4,4,0.64893617,0.35106383
17,149,3358,0,4,1,0.294222752,0.705777248
17,150,1885,1,1,3,0.548226509,0.451773491
17,151,1451,1,1,4,0.625786164,0.374213836
17,152,1908,1,5,2,0.676100629,0.323899371
17,153,5337,0,4,3,0.587549448,0.412450552
17,154,8376,0,4,2,0.17669532,0.82330468
17,155,1847,0,1,1,0,1
17,156,1912,0,4,4,0.336820084,0.663179916
17,157,4241,1,1,3,0.590426786,0.409573214
17,158,3685,0,5,5,0.392944369,0.607055631
17,159,2400,0,1,1,0.571666667,0.428333333
17,160,5568,1,4,4,0.413727721,0.586272279
17,161,2958,1,3,3,0.497971602,0.502028398
17,162,1213,1,2,4,0.596042869,0.403957131
17,163,1154,1,1,4,0.600519931,0.399480069
17,164,1902,0,1,1,0.230283912,0.769716088
17,165,2870,0,2,1,0.263414634,0.736585366
17,166,1571,1,1,3,0.618077658,0.381922342
17,167,2710,0,5,2,0.285608856,0.714391144
17,168,1899,0,3,4,0.335048599,0.664951401
17,169,6174,1,3,4,0.731130547,0.268869453
17,170,3292,0,3,1,0.393671818,0.606328182
17,171,4194,1,2,4,0.526444662,0.473555338
17,172,1566,0,4,1,0.418439716,0.581560284
17,173,1476,0,3,3,0.407859079,0.592140921
17,174,1574,0,3,2,0.358322745,0.641677255
17,175,1800,0,4,2,0.507777778,0.492222222
17,176,2528,1,2,4,0.508306962,0.491693038
17,177,1707,1,1,3,0.657293497,0.342706503
17,178,1782,0,4,3,0.353216374,0.646783626
17,179,2173,0,4,4,0.364473079,0.635526921
17,180,3800,1,3,4,0.712631579,0.287368421
17,181,2914,1,1,4,0.388126287,0.611873713
17,182,2171,1,2,1,0.610337972,0.389662028
17,183,1574,0,4,2,0.451219512,0.548780488
17,184,4009,1,1,2,0.816941444,0.183058556
17,185,3606,0,3,1,0.526694661,0.473305339
17,186,2914,1,1,1,0.45860985,0.54139015
17,187,1846,0,2,5,0.405200433,0.594799567
17,188,1973,1,1,2,0.749318801,0.250681199
17,189,2145,1,4,4,0.375757576,0.624242424
17,190,1151,1,5,5,0.576020851,0.423979149
17,191,1638,0,3,1,0.340659341,0.659340659
17,192,1267,1,3,2,0.537490134,0.462509866
17,193,2912,0,2,2,0.448979592,0.551020408
17,194,2418,0,2,2,0.379652605,0.620347395
17,195,5234,1,1,4,0.746541904,0.253458096
17,196,1538,1,1,4,0.617444529,0.382555471
17,197,1373,1,1,2,0.592134013,0.407865987
17,198,2162,0,4,4,0.348751156,0.651248844
17,199,6511,0,4,1,0.258332053,0.741667947
17,200,2150,0,4,2,0.288372093,0.711627907
17,201,3372,0,2,4,0.18623962,0.81376038
17,202,1234,1,1,4,0.688006483,0.311993517
17,203,1575,0,4,1,0.398730159,0.601269841
17,204,1808,0,3,1,0.264380531,0.735619469
17,205,1146,1,1,3,0.620418848,0.379581152
17,206,3977,0,3,1,0.39577571,0.60422429
17,207,2326,0,4,2,0.38957476,0.61042524
17,208,5233,0,4,3,0.582924436,0.417075564
17,209,2181,1,1,2,0.703805594,0.296194406
17,210,3934,1,1,4,0.626588714,0.373411286
17,211,2216,0,4,4,0.479241877,0.520758123
17,212,1905,0,4,4,0.36562671,0.63437329
17,213,5761,1,1,1,0.432687081,0.567312919
17,214,5271,0,4,4,0.340732309,0.659267691
17,215,1283,1,2,4,0.648480125,0.351519875
17,216,1724,0,2,1,0.281902552,0.718097448
17,217,1878,0,4,1,0.307774228,0.692225772
17,218,1927,0,2,1,0.473359506,0.526640494
17,219,1833,0,2,1,0.412438625,0.587561375
17,220,1639,0,2,1,0.40390482,0.59609518
17,221,1657,0,3,1,0.34037417,0.65962583
17,222,1261,1,2,2,0.659793814,0.340206186
17,223,1807,1,1,1,0.662423907,0.337576093
17,224,4477,1,1,1,0.665835411,0.334164589
17,225,1119,1,1,4,0.588918677,0.411081323
17,226,3391,0,3,3,0.394573872,0.605426128
17,227,3090,1,4,4,0.278266757,0.721733243
17,228,1948,0,4,1,0.329568789,0.670431211
17,229,3342,1,4,4,0.79828938,0.20171062
17,230,2577,0,4,3,0.289389068,0.710610932
17,231,2612,1,4,4,0.489139878,0.510860122
17,232,1751,0,2,3,0.536745407,0.463254593
17,233,1666,0,2,1,0.301204819,0.698795181
17,234,7434,1,2,3,0.725181598,0.274818402
17,235,2355,0,4,2,0.329643296,0.670356704
17,236,2085,0,4,1,0.478411911,0.521588089
17,237,1840,1,1,4,0.694565217,0.305434783
17,238,2820,1,2,4,0.578014184,0.421985816
17,239,1137,1,3,4,0.596306069,0.403693931
18,120,5338,1,3,0,0.483889097,0.516110903
18,121,2803,0,0,3,0.323225116,0.676774884
18,122,3064,1,0,0,0.488090737,0.511909263
18,123,2719,0,2,0,0.312614932,0.687385068
18,124,2056,0,5,2,0.393570385,0.606429615
18,125,3514,1,2,5,0.53898691,0.46101309
18,126,3179,1,0,2,0.622208242,0.377791758
18,127,2017,0,5,3,0.404356705,0.595643295
18,128,4342,1,5,0,0.514279134,0.485720866
18,129,5359,1,0,3,0.316103751,0.683896249
18,130,6861,1,2,2,0.475586649,0.524413351
18,131,5881,0,3,3,0.253698351,0.746301649
18,132,2890,0,5,0,0.494809689,0.505190311
18,133,3117,1,0,5,0.345845364,0.654154636
18,134,1878,0,5,2,0.435569755,0.564430245
18,135,2424,0,5,0,0.430542778,0.569457222
18,136,2592,0,2,2,0.313103981,0.686896019
18,137,1661,0,0,2,0.378085491,0.621914509
18,138,2834,1,3,3,0.304163726,0.695836274
18,139,3292,0,0,0,0.476374156,0.523625844
18,140,3419,1,2,0,0.457443697,0.542556303
18,141,3702,0,3,5,0.225917791,0.774082209
18,142,3939,0,2,5,0.380612548,0.619387452
18,143,4697,0,5,0,0.427081116,0.572918884
18,144,2220,0,5,0,0.454054054,0.545945946
18,145,1736,0,0,5,0.31797235,0.68202765
18,146,3137,0,2,0,0.587185209,0.412814791
18,147,2002,1,2,0,0.595904096,0.404095904
18,148,2642,0,3,2,0.488266465,0.511733535
18,149,2051,1,2,0,0.557119653,0.442880347
18,150,2132,0,2,0,0.4315197,0.5684803
18,151,2193,1,0,3,0.422572178,0.577427822
18,152,1992,1,2,0,0.491935484,0.508064516
18,153,2537,1,2,5,0.541578725,0.458421275
18,154,1793,1,5,5,0.427738928,0.572261072
18,155,2361,1,3,5,0.653536637,0.346463363
18,156,1504,1,5,3,0.530585106,0.469414894
18,157,2808,0,5,5,0.262820513,0.737179487
18,158,1775,1,2,5,0.563380282,0.436619718
18,159,2204,1,5,3,0.717332123,0.282667877
18,160,3660,1,0,2,0.497313433,0.502686567
18,161,2284,1,0,0,0.521015762,0.478984238
18,162,3655,1,0,5,0.414782315,0.585217685
18,163,2916,0,3,3,0.609053498,0.390946502
18,164,2110,0,3,0,0.400228702,0.599771298
18,165,2289,1,0,2,0.539135194,0.460864806
18,166,2264,0,5,5,0.642892277,0.357107723
18,167,2187,1,0,5,0.463645943,0.536354057
18,168,2346,0,5,2,0.489343564,0.510656436
18,169,1371,1,2,5,0.487640449,0.512359551
18,170,1567,1,2,0,0.644543714,0.355456286
18,171,1897,1,0,5,0.741676234,0.258323766
18,172,2171,1,5,0,0.579741379,0.420258621
18,173,1874,0,0,5,0.582710779,0.417289221
18,174,2115,1,2,2,0.4348321,0.5651679
18,175,2935,0,5,2,0.351865956,0.648134044
18,176,2699,0,2,2,0.402371249,0.597628751
18,177,2021,1,5,3,0.513112321,0.486887679
18,178,1658,0,5,5,0.632542373,0.367457627
18,179,1229,0,3,2,0.211838006,0.788161994
18,180,5232,0,3,0,0.800458716,0.199541284
18,181,2872,0,5,3,0.639033457,0.360966543
18,182,1945,0,0,0,0.365552699,0.634447301
18,183,1719,1,2,2,0.634671321,0.365328679
18,184,2302,0,3,0,0.470894874,0.529105126
18,185,2446,1,2,0,0.571295433,0.428704567
18,186,1653,1,3,0,0.439143731,0.560856269
18,187,2246,1,0,5,0.573170732,0.426829268
18,188,2150,1,5,2,0.593107282,0.406892718
18,189,2467,0,5,2,0.454175153,0.545824847
18,190,2928,0,2,0,0.528094014,0.471905986
18,191,2289,0,5,2,0.357520423,0.642479577
18,192,5093,0,0,0,0.182122671,0.817877329
18,193,2037,0,0,0,0.568,0.432
18,194,4740,1,5,2,0.693411946,0.306588054
18,195,1870,0,0,3,0.420289855,0.579710145
18,196,2514,0,0,2,0.568416866,0.431583134
18,197,1991,0,3,3,0.427480916,0.572519084
18,198,3302,0,2,3,0.368387097,0.631612903
18,199,2662,0,3,5,0.599671862,0.400328138
18,200,2602,0,2,5,0.443057722,0.556942278
18,201,1765,0,3,5,0.435127479,0.564872521
18,202,2447,0,2,0,0.53003678,0.46996322
18,203,1967,0,5,2,0.502807236,0.497192764
18,204,3668,0,5,3,0.217026379,0.782973621
18,205,1566,1,0,2,0.585478548,0.414521452
18,206,2721,1,0,3,0.552213868,0.447786132
18,207,3255,1,3,0,0.620041754,0.379958246
18,208,4637,0,0,2,0.543376866,0.456623134
18,209,2179,1,5,0,0.617133792,0.382866208
18,210,1611,0,0,2,0.649286158,0.350713842
18,211,1688,1,2,3,0.493483412,0.506516588
18,212,3619,1,0,0,0.607626416,0.392373584
18,213,1787,0,0,2,0.42995481,0.57004519
18,214,1951,0,0,2,0.291132752,0.708867248
18,215,2518,0,5,0,0.368914694,0.631085306
18,216,1448,1,0,5,0.444751381,0.555248619
18,217,2122,1,2,5,0,1
18,218,3579,0,2,5,0.533689126,0.466310874
18,219,1925,1,2,5,0.478611283,0.521388717
18,220,2002,1,0,0,0.363852556,0.636147444
18,221,2430,1,5,5,0.418106996,0.581893004
18,222,2251,1,0,3,0.583241455,0.416758545
18,223,1699,1,0,3,0.459551326,0.540448674
18,224,4589,1,3,0,0.630106462,0.369893538
18,225,1481,1,3,5,0.469441984,0.530558016
18,226,1952,0,0,3,0.400206292,0.599793708
18,227,1766,1,2,2,0.526466381,0.473533619
18,228,1442,1,2,5,0,1
18,229,2041,0,0,5,0.387730061,0.612269939
18,230,2617,1,0,0,0.628081906,0.371918094
18,231,4101,1,3,5,0.442345277,0.557654723
18,232,1970,1,5,0,0.656455142,0.343544858
18,233,3006,0,0,0,0.47443609,0.52556391
18,234,2200,0,3,0,0.382727273,0.617272727
18,235,2853,1,5,2,0.652137817,0.347862183
18,236,2212,1,2,5,0.446675031,0.553324969
18,237,4282,1,5,2,0.771205357,0.228794643
18,238,1943,0,5,5,0.494910941,0.505089059
18,239,4470,1,0,2,0.672998317,0.327001683
19,120,6226,0,0,1,0.464720601,0.535279399
19,121,3263,0,5,4,0.517599732,0.482400268
19,122,4199,1,0,1,0.615384615,0.384615385
19,123,9812,0,1,1,0.369837227,0.630162773
19,124,2743,0,1,1,0.327634195,0.672365805
19,125,2520,1,2,4,0.713375796,0.286624204
19,126,2275,0,5,1,0.478241758,0.521758242
19,127,3333,1,1,1,0.641934515,0.358065485
19,128,2377,1,1,5,0.681864235,0.318135765
19,129,3234,0,4,1,0.363636364,0.636363636
19,130,3483,0,1,1,0.392359987,0.607640013
19,131,2105,0,1,5,0.46935867,0.53064133
19,132,3170,0,1,2,0.431501832,0.568498168
19,133,2341,1,1,5,0.60358821,0.39641179
19,134,2383,0,1,1,0.471343028,0.528656972
19,135,2583,0,1,1,0.464301751,0.535698249
19,136,5049,0,1,1,0.32024666,0.67975334
19,137,4060,0,2,1,0.25282523,0.74717477
19,138,2664,1,5,1,0.606490872,0.393509128
19,139,2700,0,5,0,0.595340811,0.404659189
19,140,2625,1,5,1,0.824434389,0.175565611
19,141,4005,0,5,2,0.365043695,0.634956305
19,142,3931,0,1,1,0.233484163,0.766515837
19,143,3398,0,5,5,0.540977299,0.459022701
19,144,2138,0,1,1,0.449953227,0.550046773
19,145,2404,0,1,1,0.531378836,0.468621164
19,146,3213,0,2,0,0.456529037,0.543470963
19,147,1997,1,5,5,0.667000501,0.332999499
19,148,2035,0,5,5,0.41965602,0.58034398
19,149,1960,1,2,2,0.731122449,0.268877551
19,150,3089,1,1,5,0.570411136,0.429588864
19,151,2869,1,1,1,0.815712188,0.184287812
19,152,3308,1,5,1,0.459189843,0.540810157
19,153,2289,0,1,2,0.402304369,0.597695631
19,154,2347,1,1,5,0.673892554,0.326107446
19,155,1740,0,1,4,0.422988506,0.577011494
19,156,2966,1,1,3,0.752072968,0.247927032
19,157,1874,0,5,2,0.375667022,0.624332978
19,158,1851,0,5,1,0.427930814,0.572069186
19,159,1688,0,5,0,0.46563981,0.53436019
19,160,2772,0,1,5,0.303703704,0.696296296
19,161,1851,0,1,1,0.383386581,0.616613419
19,162,1870,0,2,2,0.394705174,0.605294826
19,163,2644,1,1,5,0.600983359,0.399016641
19,164,1816,0,5,3,0.49270073,0.50729927
19,165,1833,1,0,5,0.706433479,0.293566521
19,166,1523,0,5,1,0.449113592,0.550886408
19,167,1429,1,1,1,0.589923023,0.410076977
19,168,1363,1,0,2,0.723404255,0.276595745
19,169,2245,1,2,5,0.676383105,0.323616895
19,170,2279,0,2,2,0.409001957,0.590998043
19,171,3264,0,1,5,0.534482759,0.465517241
19,172,2464,0,4,1,0.455570591,0.544429409
19,173,2326,0,1,0,0.485230024,0.514769976
19,174,1987,0,4,1,0.487166583,0.512833417
19,175,1752,1,1,1,0.735958309,0.264041691
19,176,2468,1,1,1,0.827795786,0.172204214
19,177,1418,1,1,1,0.676304654,0.323695346
19,178,2354,0,5,1,0.785883468,0.214116532
19,179,1585,1,4,1,0.779697624,0.220302376
19,180,2622,0,1,2,0.337078652,0.662921348
19,181,1517,0,4,4,0.408041698,0.591958302
19,182,1544,0,1,0,0.375647668,0.624352332
19,183,1912,0,1,5,0.432008368,0.567991632
19,184,1467,1,0,0,0.699386503,0.300613497
19,185,1572,0,4,2,0.438931298,0.561068702
19,186,1334,1,5,5,0.622188906,0.377811094
19,187,1976,0,5,1,0.467269824,0.532730176
19,188,1516,1,1,1,0.650425367,0.349574633
19,189,1101,1,2,1,0.640326975,0.359673025
19,190,1358,1,2,1,0.613941019,0.386058981
19,191,1313,0,1,1,0,1
19,192,1436,1,5,1,0.668590272,0.331409728
19,193,3417,1,5,4,0.537334762,0.462665238
19,194,1447,0,1,4,0.367657222,0.632342778
19,195,2152,0,5,1,0.613038906,0.386961094
19,196,2086,0,1,2,0.742765273,0.257234727
19,197,2029,1,1,4,0.744107744,0.255892256
19,198,1241,1,1,2,0.614020951,0.385979049
19,199,2277,0,1,1,0.353972603,0.646027397
19,200,2395,1,1,4,0.481871345,0.518128655
19,201,1391,1,2,1,0.634334764,0.365665236
19,202,2040,1,5,5,0.61320132,0.38679868
19,203,1514,1,1,1,0.664025357,0.335974643
19,204,2268,1,1,1,0.531417438,0.468582562
19,205,1945,0,5,0,0.498465316,0.501534684
19,206,2743,1,4,1,0.5112,0.4888
19,207,1868,0,2,0,0.356923077,0.643076923
19,208,1422,1,0,1,0.661357921,0.338642079
19,209,1338,1,0,5,0.729636049,0.270363951
19,210,1123,1,1,1,0.625111309,0.374888691
19,211,1647,0,1,1,0.406779661,0.593220339
19,212,1369,1,1,0,0.652406417,0.347593583
19,213,1460,1,0,2,0.634246575,0.365753425
19,214,1618,0,1,5,0.389369592,0.610630408
19,215,1412,0,5,1,0.373937677,0.626062323
19,216,1508,0,1,5,0.423076923,0.576923077
19,217,1440,0,0,0,0.322222222,0.677777778
19,218,1137,1,1,5,0.665787159,0.334212841
19,219,2040,0,5,1,0.528813559,0.471186441
19,220,2754,1,4,5,0.541978715,0.458021285
19,221,1343,1,1,5,0.693224125,0.306775875
19,222,1237,1,5,1,0.627324171,0.372675829
19,223,1076,1,3,5,0.666356877,0.333643123
19,224,1780,0,5,1,0.501607717,0.498392283
19,225,1639,1,2,2,0.733374009,0.266625991
19,226,1134,1,1,4,0.642030276,0.357969724
19,227,1602,0,2,5,0.40948814,0.59051186
19,228,1392,1,0,5,0.694683908,0.305316092
19,229,1156,1,1,5,0.646193772,0.353806228
19,230,1987,0,3,1,0.238550579,0.761449421
19,231,1337,0,1,1,0.396409873,0.603590127
19,232,1423,1,1,1,0.673959068,0.326040932
19,233,1237,1,4,5,0.628132579,0.371867421
19,234,3604,1,1,1,0.706159822,0.293840178
19,235,1187,1,4,4,0.615838248,0.384161752
19,236,2248,0,1,1,0.497330961,0.502669039
19,237,2175,0,2,1,0.392643678,0.607356322
19,238,1821,0,5,5,0.327292696,0.672707304
19,239,1736,0,1,1,0.525345622,0.474654378
20,120,2267,0,5,3,0.340792541,0.659207459
20,121,5563,0,2,0,0.330992979,0.669007021
20,122,2849,0,5,0,0.348856901,0.651143099
20,123,2464,1,0,5,0.663089127,0.336910873
20,124,3343,0,0,0,0.383787018,0.616212982
20,125,6349,0,5,5,0.359240069,0.640759931
20,126,6840,1,3,5,0.581677019,0.418322981
20,127,4093,0,0,0,0.493746601,0.506253399
20,128,6859,1,2,2,0.587569721,0.412430279
20,129,2668,0,4,0,0.486999587,0.513000413
20,130,4005,0,2,0,0.352315061,0.647684939
20,131,5189,0,0,3,0.365046772,0.634953228
20,132,12077,1,4,3,0.380835796,0.619164204
20,133,2738,0,5,0,0.2672,0.7328
20,134,8511,1,4,5,0.652997632,0.347002368
20,135,1971,1,0,4,0.72234763,0.27765237
20,136,6449,0,5,5,0.389926889,0.610073111
20,137,4766,0,2,5,0.365051134,0.634948866
20,138,10343,0,4,0,0.288219289,0.711780711
20,139,4302,0,5,2,0.543933054,0.456066946
20,140,2190,1,0,5,0.664229471,0.335770529
20,141,5200,1,0,5,0.498396408,0.501603592
20,142,3241,1,2,4,0.693314955,0.306685045
20,143,3230,1,5,0,0.603658537,0.396341463
20,144,2208,1,0,0,0.590386625,0.409613375
20,145,4344,1,3,2,0.651860744,0.348139256
20,146,3648,0,3,0,0.456926659,0.543073341
20,147,4829,1,0,0,0.6330617,0.3669383
20,148,7833,0,3,5,0.289604609,0.710395391
20,149,3509,1,0,2,0.691117301,0.308882699
20,150,5678,0,5,5,0.410864575,0.589135425
20,151,9641,1,0,4,0.547764755,0.452235245
20,152,2641,1,0,0,0.540743836,0.459256164
20,153,3864,0,4,5,0.470110273,0.529889727
20,154,8579,0,4,5,0.500543807,0.499456193
20,155,4942,1,0,0,0.423512748,0.576487252
20,156,5459,0,4,5,0.398750244,0.601249756
20,157,3964,0,3,0,0.377396569,0.622603431
20,158,3301,1,0,5,0.671143376,0.328856624
20,159,2254,0,3,3,0.439219166,0.560780834
20,160,2681,0,2,0,0.524058187,0.475941813
20,161,1581,0,3,0,0.365591398,0.634408602
20,162,4246,0,2,2,0.438152012,0.561847988
20,163,2473,1,2,4,0.55170993,0.44829007
20,164,3139,0,0,4,0.275292498,0.724707502
20,165,2291,1,3,0,0.644660194,0.355339806
20,166,3829,1,0,2,0.464444444,0.535555556
20,167,6066,1,0,4,0.82052162,0.17947838
20,168,2432,0,5,4,0.347210658,0.652789342
20,169,2774,0,5,0,0.440031153,0.559968847
20,170,4400,0,5,5,0.338758901,0.661241099
20,171,7930,0,4,0,0.543072133,0.456927867
20,172,9274,1,2,5,0.438903019,0.561096981
20,173,3058,1,5,2,0.706298655,0.293701345
20,174,2230,1,0,3,0.516129032,0.483870968
20,175,5704,0,4,2,0.312488538,0.687511462
20,176,5079,1,5,4,0.644953174,0.355046826
20,177,1947,1,5,4,0.579866461,0.420133539
20,178,2711,0,5,0,0.459240133,0.540759867
20,179,3762,0,2,5,0.5,0.5
20,180,2335,1,0,0,0.582260372,0.417739628
20,181,3882,0,5,0,0.363214838,0.636785162
20,182,3200,1,0,3,0.508125,0.491875
20,183,4185,1,5,5,0.565830346,0.434169654
20,184,3143,1,3,4,0.461086129,0.538913871
20,185,2977,1,3,5,0.823983876,0.176016124
20,186,2672,0,3,3,0.399399399,0.600600601
20,187,2724,1,0,3,0.464390602,0.535609398
20,188,2598,1,5,5,0.468052348,0.531947652
20,189,2869,1,5,4,0.505054026,0.494945974
20,190,1630,1,0,4,0.502453988,0.497546012
20,191,2344,0,2,0,0.444692737,0.555307263
20,192,2267,1,0,5,0.614322251,0.385677749
20,193,5893,0,5,3,0.475479382,0.524520618
20,194,8511,1,5,3,0.61220959,0.38779041
20,195,2404,1,0,3,0.574875208,0.425124792
20,196,2464,1,3,5,0.530032468,0.469967532
20,197,2718,0,3,0,0.536863544,0.463136456
20,198,2665,0,0,0,0.595938666,0.404061334
20,199,3188,0,5,0,0.386175808,0.613824192
20,200,1695,0,5,0,0.348082596,0.651917404
20,201,3538,0,0,5,0.333126551,0.666873449
20,202,1528,1,3,3,0.614528796,0.385471204
20,203,2970,1,3,5,0.733574007,0.266425993
20,204,2504,0,5,3,0.402555911,0.597444089
20,205,3809,0,5,4,0.493855387,0.506144613
20,206,2412,0,3,0,0.34079602,0.65920398
20,207,1822,1,0,3,0.684961581,0.315038419
20,208,4629,1,3,4,0.496228571,0.503771429
20,209,1817,0,0,0,0.368587714,0.631412286
20,210,4297,0,0,0,0.391435886,0.608564114
20,211,3360,1,0,0,0.369345238,0.630654762
20,212,1898,1,0,0,0.741896759,0.258103241
20,213,2606,1,0,5,0.670638298,0.329361702
20,214,2195,0,2,3,0.381776765,0.618223235
20,215,2781,1,3,3,0.509169364,0.490830636
20,216,1788,0,4,0,0.432724814,0.567275186
20,217,1741,1,0,3,0.713524317,0.286475683
20,218,1558,0,5,0,0.425595238,0.574404762
20,219,1739,1,0,5,0.558601782,0.441398218
20,220,2494,0,4,0,0.546267322,0.453732678
20,221,2268,0,4,2,0.56012024,0.43987976
20,222,3137,1,0,3,0.527488856,0.472511144
20,223,6736,0,4,5,0.44909903,0.55090097
20,224,4255,1,0,4,0.554641598,0.445358402
20,225,1375,1,0,5,0.654545455,0.345454545
20,226,1875,0,3,0,0.362842893,0.637157107
20,227,1598,0,3,0,0.371073776,0.628926224
20,228,3317,0,5,3,0.385754584,0.614245416
20,229,1928,1,0,5,0.64797136,0.35202864
20,230,3759,1,4,5,0.535202086,0.464797914
20,231,1547,0,4,3,0.422107304,0.577892696
20,232,1185,0,5,0,0.369620253,0.630379747
20,233,4437,1,5,5,0.470362858,0.529637142
20,234,1457,1,0,2,0.656829101,0.343170899
20,235,4006,1,5,2,0.394212902,0.605787098
20,236,1873,1,5,4,0.602776295,0.397223705
20,237,2094,1,5,5,0.726902963,0.273097037
20,238,2234,1,0,2,0.5567895,0.4432105
20,239,2696,1,4,0,0.6884273,0.3115727
21,120,7276,0,5,0,0.436692104,0.563307896
21,121,5824,0,2,3,0.503878833,0.496121167
21,122,7376,1,2,0,0.798806941,0.201193059
21,123,3845,1,2,0,0.553185956,0.446814044
21,124,6311,0,0,0,0.30296308,0.69703692
21,125,5537,1,0,4,0.733305245,0.266694755
21,126,3944,0,3,2,0.495745265,0.504254735
21,127,1897,0,2,2,0.51555087,0.48444913
21,128,6357,1,2,5,0.660025589,0.339974411
21,129,5427,1,2,4,0.742902521,0.257097479
21,130,4717,0,2,1,0.326437827,0.673562173
21,131,7041,0,4,2,0.355915353,0.644084647
21,132,5918,0,5,5,0.537255593,0.462744407
21,133,5560,1,3,0,0.616177328,0.383822672
21,134,2630,0,1,0,0.384070796,0.615929204
21,135,7381,0,5,1,0.620512126,0.379487874
21,136,3629,1,2,4,0.707454707,0.292545293
21,137,4150,1,1,2,0.758072289,0.241927711
21,138,7049,0,4,3,0.388140162,0.611859838
21,139,4999,1,0,3,0.486935137,0.513064863
21,140,9862,0,0,1,0.4558913,0.5441087
21,141,4063,1,5,5,0.663019694,0.336980306
21,142,6810,1,1,3,0.619622864,0.380377136
21,143,3101,0,2,1,0.28055466,0.71944534
21,144,2954,0,4,5,0.258928571,0.741071429
21,145,3784,1,3,2,0.699260042,0.300739958
21,146,6244,0,4,2,0.331838565,0.668161435
21,147,4783,1,2,5,0.572838912,0.427161088
21,148,3230,1,2,0,0.300619195,0.699380805
21,149,4270,1,3,3,0.718735363,0.281264637
21,150,5210,1,5,4,0.664683301,0.335316699
21,151,4081,0,5,1,0.324150842,0.675849158
21,152,4482,1,4,5,0.621788773,0.378211227
21,153,2258,0,0,4,0.387068202,0.612931798
21,154,3033,0,1,0,0.559063498,0.440936502
21,155,4403,1,0,5,0.745853659,0.254146341
21,156,12058,0,4,5,0.466029915,0.533970085
21,157,5037,0,3,0,0.417311892,0.582688108
21,158,6049,1,2,4,0.588417254,0.411582746
21,159,9080,0,2,1,0.531057269,0.468942731
21,160,8186,0,0,4,0.408502321,0.591497679
21,161,3613,0,0,2,0.209218699,0.790781301
21,162,4145,0,5,2,0.284680338,0.715319662
21,163,3821,0,3,0,0.25974026,0.74025974
21,164,4160,1,3,4,0.363246786,0.636753214
21,165,4047,0,0,2,0.439911797,0.560088203
21,166,2783,0,0,3,0.268311488,0.731688512
21,167,3198,0,2,3,0.290181363,0.709818637
21,168,4522,1,5,4,0.764705882,0.235294118
21,169,4851,0,5,1,0.355346651,0.644653349
21,170,3037,0,2,2,0.269381922,0.730618078
21,171,3206,0,0,2,0.573814295,0.426185705
21,172,7400,1,2,0,0.479443863,0.520556137
21,173,4123,0,5,4,0.42881397,0.57118603
21,174,2431,0,2,5,0.255039079,0.744960921
21,175,3949,0,4,3,0.573127872,0.426872128
21,176,2789,0,2,2,0.185582255,0.814417745
21,177,4184,0,3,3,0.321269488,0.678730512
21,178,4479,1,1,2,0.737218129,0.262781871
21,179,3740,0,2,4,0.385678038,0.614321962
21,180,2977,0,4,2,0.59949257,0.40050743
21,181,4256,1,0,5,0.477208647,0.522791353
21,182,6446,0,4,1,0.472053872,0.527946128
21,183,7220,1,0,2,0.59386675,0.40613325
21,184,9269,0,1,1,0.285198148,0.714801852
21,185,7282,0,1,5,0.460414129,0.539585871
21,186,6824,0,5,4,0.476161555,0.523838445
21,187,8894,0,4,2,0.63238036,0.36761964
21,188,2872,0,3,0,0.49327957,0.50672043
21,189,3400,1,0,2,0.63846394,0.36153606
21,190,3006,0,5,2,0.675981371,0.324018629
21,191,5724,1,4,2,0.356607567,0.643392433
21,192,2256,0,4,1,0.383865248,0.616134752
21,193,4666,1,2,4,0.442454098,0.557545902
21,194,2353,1,1,2,0.684439608,0.315560392
21,195,3690,1,1,0,0.309214092,0.690785908
21,196,2113,0,4,4,0.40132513,0.59867487
21,197,4074,1,2,4,0.369415808,0.630584192
21,198,6208,1,2,4,0.458614865,0.541385135
21,199,3112,1,2,1,0.67159383,0.32840617
21,200,4667,0,5,0,0.289108911,0.710891089
21,201,3084,0,2,3,0.244630506,0.755369494
